title,author,price,pages,reviews,avg_rating,seller,value_per_page,link,asin,wishlist_name,format,scraped_timestamp
Capital,Karl Marx,599.0,624,437,4.7,Perfect Books (P) Ltd. - Fast Delivery,0.9599358974358975,https://www.amazon.in/dp/0140445692/?coliid=I2JFGUNKEPND68&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0140445692,General Books,"Paperback

₹600.00",2025-09-22T12:25:08.459690
The Snowball: Warren Buffett and the Business of Life,Alice Schroeder,423.0,832,4493,4.5,Cocoblu Retail,0.5084134615384616,https://www.amazon.in/dp/1408887010/?coliid=IECOVYIM5JJ9H&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1408887010,General Books,"Paperback

₹423.00",2025-09-22T12:25:08.559398
Capital (Vol 1),Karl Marx,875.0,1152,1178,4.7,Skycart,0.7595486111111112,https://www.amazon.in/dp/0140445684/?coliid=I28MYUIQDI62ZA&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0140445684,General Books,"Paperback

₹789.00",2025-09-22T12:25:09.712091
The Count of Monte Cristo,Alexandre Dumas,379.0,1096,10634,4.6,Cocoblu Retail,0.3458029197080292,https://www.amazon.in/dp/8175993677/?coliid=I3JXMG7BD0HIOY&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,8175993677,General Books,"Paperback

₹379.00",2025-09-22T12:25:17.480436
Metamorphosis and Other Stories,Franz Kafka,281.0,272,605,4.4,Cocoblu Retail,1.0330882352941178,https://www.amazon.in/dp/0241372550/?coliid=I2SNQFJXC8RW84&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0241372550,General Books,"Paperback

₹281.00",2025-09-22T12:25:18.654321
"Complete Collection of Fyodor Dostoevsky 6 Books Box Set(Notes From The Underground, Crime and Punishment, The Brothers Karamazov, The Devils, The Idiot & The House of the Dead)",Fyodor Dostoevsky,1594.0,3936,53,4.6,Cocoblu Retail,0.40497967479674796,https://www.amazon.in/dp/9394018034/?coliid=I2CJPOIM0H4XEU&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,9394018034,General Books,"Paperback

₹1,594.00",2025-09-22T12:25:19.301452
"Complete Collection of Fyodor Dostoevsky 6 Books Box Set(Notes From The Underground, Crime and Punishment, The Brothers Karamazov, The Devils, The Idiot & The House of the Dead)","Fyodor Dostoevsky, Wilco International LLP",2122.0,3280,65,4.5,Cocoblu Retail,0.6469512195121951,https://www.amazon.in/dp/8197210454/?coliid=I3H05K646T8RMR&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,8197210454,General Books,"Hardcover

₹2,122.00",2025-09-22T12:25:19.966655
"Republic, The",Plato,376.0,480,2398,4.4,Cocoblu Retail,0.7833333333333333,https://www.amazon.in/dp/0140455116/?coliid=IKRN7D5B2DP80&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0140455116,General Books,"Paperback

₹376.00",2025-09-22T12:25:27.805866
The Discovery of India,Jawaharlal Nehru,392.0,656,3344,4.6,Cocoblu Retail,0.5975609756097561,https://www.amazon.in/dp/0143031031/?coliid=I1J0256C2F2HD1&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0143031031,General Books,"Paperback

₹392.00",2025-09-22T12:25:28.467495
The Penguin History Of Early: From The O: From the Origins to AD 1300,Romila Thapar,366.0,555,1331,4.4,Cocoblu Retail,0.6594594594594595,https://www.amazon.in/dp/0143029894/?coliid=I10LY8I37AB2HZ&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0143029894,General Books,"Paperback

₹366.00",2025-09-22T12:25:29.398633
Laws Of Manu (Black Classics),Wendy Doniger,374.0,368,205,4.4,Cocoblu Retail,1.016304347826087,https://www.amazon.in/dp/0140445404/?coliid=I1D1YU84THP5VY&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0140445404,General Books,"Paperback

₹374.00",2025-09-22T12:25:29.892923
Rig Veda (Black Classics),"Wendy Doniger O' Flaherty, Wendy Doniger",331.69,344,410,4.3,Trans Infopreneur Inc,0.9642151162790698,https://www.amazon.in/dp/0140444025/?coliid=I2ZBUVDNRDJODP&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0140444025,General Books,"Paperback

₹331.69",2025-09-22T12:25:40.864316
The Ramcharitmanas 3,"Tulsidas, ROHINI CHOWDHURY",397.0,416,2,4.5,Trans Infopreneur Inc,0.9543269230769231,https://www.amazon.in/dp/0143425897/?coliid=I1965NBR9TK7PF&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0143425897,General Books,"Paperback

₹397.89",2025-09-22T12:25:40.913018
The Ramcharitmanas 2,"Tulsidas, ROHINI CHOWDHURY",400.0,416,6,4.8,uRead-Store,0.9615384615384616,https://www.amazon.in/dp/0143425889/?coliid=I1CQXQ5S2IJMUM&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0143425889,General Books,"Paperback

₹400.00",2025-09-22T12:25:40.946683
"Ramcharitmanas, The Vol.1","Tulsidas, ROHINI CHOWDHURY",373.0,416,14,4.9,uRead-Store,0.8966346153846154,https://www.amazon.in/dp/0143425870/?coliid=ID2XMQKWVM1NZ&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0143425870,General Books,"Paperback

₹376.00",2025-09-22T12:25:40.967328
Wuthering Heights,Emily Brontë,245.0,353,3995,4.5,Cocoblu Retail,0.6940509915014165,https://www.amazon.in/dp/0141439556/?coliid=I2TGMWL6M4AU84&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0141439556,General Books,"Paperback

₹245.00",2025-09-22T12:25:49.886536
Meditations,Marcus Aurelius,266.75,304,10435,4.4,Repro Books-On-Demand,0.8774671052631579,https://www.amazon.in/dp/0140449337/?coliid=I3BIKJ5L93JIWV&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0140449337,General Books,"Paperback

₹278.00",2025-09-22T12:25:50.702903
The Odyssey,"Homer, E. V. Rieu, , ",288.09,416,5188,4.4,Cocoblu Retail,0.6925240384615384,https://www.amazon.in/dp/0140449116/?coliid=I3CR4ALU7UFMSJ&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0140449116,General Books,"Paperback

₹288.09",2025-09-22T12:25:51.136001
"Trial, The",Franz Kafka,218.0,208,1607,4.4,Cocoblu Retail,1.0480769230769231,https://www.amazon.in/dp/0241197791/?coliid=I3GUVAHXTZGB8E&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0241197791,General Books,"Paperback

₹218.00",2025-09-22T12:25:52.726134
"Ideas on Demand: A crash course on creativity. Bust creativity blocks, 10x your ideas, and become an idea machine.",Ideas on Demand Miliind Harrdas,182.0,208,658,4.6,Cocoblu Retail,0.875,https://www.amazon.in/dp/0143458647/?coliid=I150546JKAPYA7&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0143458647,General Books,"Paperback

₹182.00",2025-09-22T12:26:01.114656
Train to Pakistan Penguin Premium Classic Edition,Khushwant Singh,326.0,192,6586,4.4,Cocoblu Retail,1.6979166666666667,https://www.amazon.in/dp/0670098167/?coliid=I2MQJXO19MCD0S&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0670098167,General Books,"Hardcover

₹326.00",2025-09-22T12:26:01.410711
Letters to a Young Poet,"Rainer Maria Rilke, Charlie Louth",186.0,64,2338,4.5,Cocoblu Retail,2.90625,https://www.amazon.in/dp/0241252059/?coliid=I3RZ7K3JTR84PA&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0241252059,General Books,"Paperback

₹186.00",2025-09-22T12:26:02.139880
The Rise and Fall of the Third Reich,"William L. Shirer, Ron Rosenbaum",4921.0,1280,10188,4.6,SHRI BOOK,3.84453125,https://www.amazon.in/dp/1451642598/?coliid=I19XTU9FNOIA3V&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1451642598,General Books,"Hardcover

₹4,921.00",2025-09-22T12:26:02.685787
Poor Charlie’s Almanack: The Essential Wit and Wisdom of Charles T. Munger,"Charles T. Munger, , , ",2420.55,384,2949,4.6,Atlantic Publishers and Distributors,6.303515625,https://www.amazon.in/dp/1953953239/?coliid=I35LBM3J8C67O3&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1953953239,General Books,"Hardcover

₹2,420.55",2025-09-22T12:26:10.866455
How Not to be Wrong,Jordan Ellenberg,457.0,480,4788,4.2,Cocoblu Retail,0.9520833333333333,https://www.amazon.in/dp/071819604X/?coliid=I363QW7OGQICS2&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,071819604X,General Books,"Paperback

₹457.00",2025-09-22T12:26:11.938044
India Since Independence,Bipan Chandra,327.0,788,3500,4.5,Cocoblu Retail,0.4149746192893401,https://www.amazon.in/dp/0143104098/?coliid=I3GFFUCVJ2PU0T&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0143104098,General Books,"Paperback

₹327.00",2025-09-22T12:26:12.309651
Lend Me Your Ears,William Safire,3248.0,1168,217,4.6,Sunrise Book store,2.780821917808219,https://www.amazon.in/dp/0393059316/?coliid=I18XHDMBJXLJWD&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0393059316,General Books,"Hardcover

₹3,248.00",2025-09-22T12:26:19.316749
The Beginning of Infinity: Explanations that Transform The World,David Deutsch,467.0,496,1988,4.5,Cocoblu Retail,0.9415322580645161,https://www.amazon.in/dp/0140278168/?coliid=I3EME2PQPGP2UX&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0140278168,General Books,"Paperback

₹467.00",2025-09-22T12:26:23.579763
"The DevOps Handbook: How to Create World-Class Agility, Reliability, & Security in Technology Organizations, Second Edition (Full Colour Edition)",,2175.0,532,3,5.0,BOOKZONE INDIA,4.088345864661654,https://www.amazon.in/dp/9355426593/?coliid=I1Q3DY7DOH8C0K&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9355426593,General Books,"Paperback

₹2,175.00",2025-09-22T12:26:26.880044
"The Upstarts: Uber, Airbnb and the Battle for the New Silicon Valley",Brad Stone,728.69,464,1521,4.4,Trans Infopreneur Inc,1.5704525862068968,https://www.amazon.in/dp/0552172588/?coliid=I3QLTZ4SFGUE3C&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0552172588,General Books,"Paperback

₹728.69",2025-09-22T12:26:29.033802
"BILLIONAIRE’S APPRENTICE, THE",Anita Raghavan,481.0,512,585,4.4,Cocoblu Retail,0.939453125,https://www.amazon.in/dp/9350097362/?coliid=I16HV1B2RHKL15&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9350097362,General Books,"Paperback

₹481.00",2025-09-22T12:26:34.631618
The Rational Optimist: How Prosperity Evolves,Matt Ridley,995.0,480,3028,4.5,Cocoblu Retail,2.0729166666666665,https://www.amazon.in/dp/0061452068/?coliid=I37JH070A1X6S8&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0061452068,General Books,"Paperback

₹995.00",2025-09-22T12:26:35.219070
Penguin Modern Box Set,PENGUIN CLASSICS PENGUIN,2969.0,3200,519,4.3,Cocoblu Retail,0.9278125,https://www.amazon.in/dp/0241421349/?coliid=I1HRKRE6PFF5ZA&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0241421349,General Books,"Paperback

₹2,969.00",2025-09-22T12:26:36.675018
Iliad (Trans: Rieu),Homer,220.0,560,2704,4.5,Cocoblu Retail,0.39285714285714285,https://www.amazon.in/dp/0140447946/?coliid=I2ZQK7Y3OWV6CX&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0140447946,General Books,"Paperback

₹220.00",2025-09-22T12:26:38.573664
Crime & Punishment,Fyodor Dostoyevsky,278.0,720,4559,4.5,Cocoblu Retail,0.3861111111111111,https://www.amazon.in/dp/0140449132/?coliid=IMYUMJO4LLZYD&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0140449132,General Books,"Paperback

₹278.00",2025-09-22T12:26:43.953461
The Death of Ivan Ilyich,"Leo Tolstoy, Anthony Briggs",168.0,128,1316,4.6,Cocoblu Retail,1.3125,https://www.amazon.in/dp/0241251761/?coliid=IXC0VXJNX7DU2&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0241251761,General Books,"Mass Market Paperback

₹168.00",2025-09-22T12:26:44.632072
"White Nights – Fyodor Dostoyevsky | A Million-Copy Bestseller | A Timeless Story of Love, Longing & Solitude – Penguin Classics","Fyodor Dostoyevsky, Ronald Meyer",97.0,128,3006,4.6,Cocoblu Retail,0.7578125,https://www.amazon.in/dp/0241252083/?coliid=I2SNBG7D1LVFD9&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0241252083,General Books,"Mass Market Paperback

₹97.00",2025-09-22T12:26:45.138607
The Communist Manifesto | Karl Marx and Friedrich Engels | Hardcover | International BestSeller book,"Karl Marx, Friedrich Engels",202.0,96,18157,4.4,Magicmind.,2.1041666666666665,https://www.amazon.in/dp/9391626556/?coliid=I1OLFSLT5IU6NL&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,9391626556,General Books,"Hardcover

₹202.00",2025-09-22T12:26:48.988304
The Shortest History of Economics,Andrew Leigh,290.0,240,355,4.4,Cocoblu Retail,1.2083333333333333,https://www.amazon.in/dp/8119300904/?coliid=I27CK3YI4VJ5ZY&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,8119300904,General Books,"Paperback

₹290.00",2025-09-22T12:26:54.845161
"The Best Minds: A Story of Friendship, Madness, and the Tragedy of Good Intentions",Jonathan Rosen,382.0,576,3479,4.4,Cocoblu Retail,0.6631944444444444,https://www.amazon.in/dp/1802063250/?coliid=I132L6RJJZ1SQE&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,1802063250,General Books,"Paperback

₹382.00",2025-09-22T12:26:56.611756
Money Changes Everything,William N. Goetzmann,999.97,598,243,4.5,Trans Infopreneur Inc,1.672190635451505,https://www.amazon.in/dp/0691178372/?coliid=IGMBA8GOWYZFI&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0691178372,General Books,"Paperback

₹999.97",2025-09-22T12:26:57.000150
On Grand Strategy,John Lewis Gaddis,485.0,384,1211,4.4,uRead-Store,1.2630208333333333,https://www.amazon.in/dp/0141987227/?coliid=I2630GAVSHLF66&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0141987227,General Books,"Paperback

₹496.00",2025-09-22T12:27:04.238880
The 21 Irrefutable Laws of Leadership : Follow Them and People Will Follow You (25th Anniversary Edition),John C. Maxwell,325.0,336,506,4.6,Cocoblu Retail,0.9672619047619048,https://www.amazon.in/dp/1400336201/?coliid=I1NFLO352KW97Q&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1400336201,General Books,"Paperback

₹325.00",2025-09-22T12:27:05.267851
The Crash: The Brilliant New Psychological Thriller from BESTSELLING author of THE HOUSEMAID,Freida McFadden,348.0,384,147380,4.1,Cocoblu Retail,0.90625,https://www.amazon.in/dp/1464251991/?coliid=I97KFX8OC9SH8&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,1464251991,General Books,"Paperback

₹348.00",2025-09-22T12:27:07.014248
Competitive Advantage Of Nations,Michael E. Porter,891.0,896,125,4.5,Repro Books-On-Demand,0.9944196428571429,https://www.amazon.in/dp/0684841479/?coliid=I2TFKLTJPA5FYB&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0684841479,General Books,"Hardcover

₹891.00",2025-09-22T12:27:07.490980
Antifragile: Things That Gain from Disorder: 3 (Incerto),Nassim Nicholas Taleb,1555.0,519,7592,4.5,Atlantic Publishers and Distributors,2.996146435452794,https://www.amazon.in/dp/0812979680/?coliid=IMNLVQOP0HD73&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0812979680,General Books,"Paperback

₹1,555.00",2025-09-22T12:27:11.239906
The Golden Road : How Ancient India Transformed the World,Wlliam Dalrymple,559.0,608,1283,4.6,Cocoblu Retail,0.9194078947368421,https://www.amazon.in/dp/140886441X/?coliid=I2W1XE9S6U1CFK&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,140886441X,General Books,"Hardcover

₹559.00",2025-09-22T12:27:15.887910
Endurance: Shackleton's Incredible Voyage,Alfred Lansing,1347.0,416,24014,4.8,Cocoblu Retail,3.237980769230769,https://www.amazon.in/dp/0465062881/?coliid=I2PSTX6IQNVKRM&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0465062881,General Books,"Paperback

₹1,347.00",2025-09-22T12:27:16.255046
"Gods Guns & Missionaries: The Making of the Modern Hindu Identity by Manu S. Pillai, Winner of the Sahitya Akademi Yuva Puraskar",Manu S Pillai,642.0,664,230,4.4,Cocoblu Retail,0.9668674698795181,https://www.amazon.in/dp/0670093653/?coliid=IW0I8DTNL56F9&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0670093653,General Books,"Hardcover

₹642.00",2025-09-22T12:27:16.400998
Chaos Monkeys: Obscene Fortune and Random Failure in Silicon Valley,Antonio Garcia Martinez,,544,23,4.1,,,https://www.amazon.in/dp/0062669796/?coliid=I1MUU4Q0CBAAJL&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0062669796,General Books,"Mass Market Paperback

—",2025-09-22T12:27:22.696737
Growth: From Microorganisms to Megacities,Vaclav Smil,999.97,664,526,4.4,Global Book Store,1.5059789156626506,https://www.amazon.in/dp/0262539683/?coliid=I2UVBLPF3YBMVN&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0262539683,General Books,"Paperback

₹999.00",2025-09-22T12:27:23.239276
NAG HAMMADI SCRIPTURES PB,Marvin W. Meyer,1319.0,864,4041,4.7,Cocoblu Retail,1.5266203703703705,https://www.amazon.in/dp/0061626007/?coliid=I28064V54HXSRP&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0061626007,General Books,"Paperback

₹1,319.00",2025-09-22T12:27:25.434539
The Mahabharata (Box Set of 10): Bestselling Bibek Debroy Translation of India’s Greatest Mythology Classic | Complete Unabridged Epic of the Pandavas and Kauravas,Bibek Debroy,3015.97,5000,622,4.6,uRead-Store,0.603194,https://www.amazon.in/dp/0143424785/?coliid=I21FWKNHXIWGHA&colid=1VY69P3F07HC8&psc=1&ref_=list_c_wl_lv_vv_lig_dp_it,0143424785,General Books,"Paperback

₹3,015.97",2025-09-22T12:27:29.946373
Tale of Two Cities,Charles Dickens,261.0,544,33726,4.2,Cocoblu Retail,0.4797794117647059,https://www.amazon.in/dp/0141439602/?coliid=I2QATLILI883TU&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0141439602,General Books,"Paperback

₹261.00",2025-09-22T12:27:31.263632
War & Peace,Leo Tolstoy,375.0,1440,1790,4.5,Cocoblu Retail,0.2604166666666667,https://www.amazon.in/dp/0140447938/?coliid=I31UQFMH34L9MS&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0140447938,General Books,"Paperback

₹375.00",2025-09-22T12:27:34.955897
The Pancatantra,Visnu Sarma,305.0,520,243,4.3,Cocoblu Retail,0.5865384615384616,https://www.amazon.in/dp/0144000717/?coliid=IAW50M2XOY3PG&colid=1VY69P3F07HC8&psc=0&ref_=list_c_wl_lv_vv_lig_dp_it,0144000717,General Books,"Paperback

₹305.00",2025-09-22T12:27:35.719356
